timestamp_ms,batch_height,score,block_height_delta,commit_latency_ms,commit_latency_stddev,tps,tps_acceleration,base_fee,base_fee_delta,equivocation_count,validator_set_size,total_gas_used,block_fullness,empty_block_ratio,time_since_finality_ms,peer_count,mempool_size
1773769582789,1780,0,52,3.667,48.75826,0.44230768,-0.008672714,1,0,0,4,0,0,0,0,2,3
1773769602854,1830,0,50,4.542,48.14475,0.46,0.017692327,1,0,0,4,0,0,0,0,2,3
1773769647055,1882,0,52,6.208,47.548035,0.44230768,-0.017692327,1,0,0,4,0,0,0,0,2,3
1773769667144,1936,0,54,4.548,46.97851,0.42592594,-0.01638174,1,0,0,4,0,0,0,0,2,3
1773769687221,1986,0,50,8.073,46.419304,0.46,0.034074068,1,0,0,4,0,0,0,0,2,3
1773769721345,2037,0,51,6.822,45.88224,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,2,3
1773769743421,2091,0,54,2.814,45.376633,0.42592594,-0.025054455,1,0,0,4,0,0,0,0,2,3
1773769777554,2143,0,52,3.326,44.885315,0.44230768,0.01638174,1,0,0,4,0,0,0,0,2,3
1773769797643,2194,0,51,3.856,44.407658,0.4509804,0.008672714,1,0,0,4,0,0,0,0,2,3
1773769831777,2244,0,50,4.086,43.944157,0.46,0.009019613,1,0,0,4,0,0,0,0,2,3
1773769867898,2294,0,50,2.221,43.50161,0.46,0,1,0,0,4,0,0,0,0,2,3
1773769904074,2344,0,50,1.763,43.07402,0.46,0,1,0,0,4,0,0,0,0,2,3
1773769924185,2395,0,51,2.044,42.65764,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,2,3
1773769942281,2445,0,50,1.225,42.256332,0.46,0.009019613,1,0,0,4,0,0,0,0,2,3
1773769986606,2496,0,51,1.136,41.866467,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,2,3
1773770018948,2548,0,52,3.503,41.47905,0.44230768,-0.008672714,1,0,0,4,0,0,0,0,2,3
1773770061270,2602,0,54,1.133,41.110115,0.42592594,-0.01638174,1,0,0,4,0,0,0,0,2,3
1773770083434,2657,0,55,1.063,40.751087,0.4181818,-0.0077441335,1,0,0,4,0,0,0,0,2,3
1773770119608,2709,0,52,2.952,40.395092,0.44230768,0.024125874,1,0,0,4,0,0,0,0,2,3
1773770141693,2762,0,53,1.514,40.052708,0.43396226,-0.008345425,1,0,0,4,0,0,0,0,2,3
1773770177900,2815,0,53,1.273,39.719696,0.43396226,0,1,0,0,4,0,0,0,0,2,3
1773770197997,2865,0,50,4.944,39.38543,0.46,0.026037753,1,0,0,4,0,0,0,0,2,3
1773770218073,2916,0,51,3.691,39.061954,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,2,3
1773770260207,2969,0,53,2.448,38.7494,0.5471698,0.09618941,1,0,0,4,0,0,0,0,2,4
1773770306445,3023,0,54,2.844,38.4432,0.6481481,0.100978315,1,0,0,4,0,0,0,0,2,5
1773770376706,3073,0,50,3.856,38.141884,0.7,0.05185187,1,0,0,4,0,0,0,0,2,5
1773770438939,3123,0,50,3.908,37.84743,0.7,0,1,0,0,4,0,0,0,0,2,5
1773770505216,3176,0,53,24.98,37.885044,0.6603774,-0.039622605,1,0,0,4,0,0,0,0,2,5
1773770567498,3226,0,50,1.312,37.893223,0.7,0.039622605,1,0,0,4,0,0,0,0,2,5
1773770611644,3276,0,50,2.847,37.89525,0.7,0,1,0,0,4,0,0,0,0,2,5
1773770674059,3327,0,51,3.454,37.894756,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,2,5
1773770746409,3378,0,51,6.238,3.6626801,0.6862745,0,1,0,0,4,0,0,0,0,2,5
1773770851276,3428,0,50,4.067,3.662559,0.7,0.01372546,1,0,0,4,0,0,0,0,2,5
1773770931565,3480,0,52,6.077,3.6677153,0.6730769,-0.02692306,1,0,0,4,0,0,0,0,2,5
1773770995844,3531,0,51,3.734,3.6660612,0.6862745,0.013197601,1,0,0,4,0,0,0,0,2,5
1773771058110,3581,0,50,1.626,3.6809525,0.7,0.01372546,1,0,0,4,0,0,0,0,2,5
1773771122402,3632,0,51,3.372,3.5857403,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,2,5
1773771184645,3682,0,50,4.483,3.5858068,0.7,0.01372546,1,0,0,4,0,0,0,0,2,5
1773771252928,3732,0,50,3.006,3.5857916,0.7,0,1,0,0,4,0,0,0,0,2,5
1773771325267,3783,0,51,2.19,3.5917015,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,2,5
1773771393527,3833,0,50,5.821,3.5592978,0.7,0.01372546,1,0,0,4,0,0,0,0,2,5
1773771475841,3884,0,51,1.245,3.5778677,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,2,5
1773771546167,3934,0,50,1.523,3.4363797,0.7,0.01372546,1,0,0,4,0,0,0,0,2,5
1773771622520,3984,0,50,4.09,3.3991408,0.7,0,1,0,0,4,0,0,0,0,2,5
1773771674774,4000,0.1,16,0,3.379694,0,-0.7,1,0,0,4,0,0,0,30000,2,5
1773806723042,12,0.1,12,0,0,0,0,1,1,0,3,0,0,0,30000,3,0
1773806737097,56,0,44,1.225,0.6125,0,0,1,0,0,3,0,0,0,0,3,0
1773806757159,115,0,59,12.522,5.6364226,0,0,1,0,0,3,0,0,0,0,3,0
1773806799308,165,0,50,1.211,5.094904,0,0,1,0,0,3,0,0,0,0,3,0
1773806813334,217,0,52,19.544,7.7930474,0,0,1,0,0,3,0,0,0,0,3,0
1773806861514,276,0,59,11.573,7.3240733,0,0,1,0,0,3,0,0,0,0,3,0
1773806877549,337,0,61,3.301,6.9516935,0,0,1,0,0,3,0,0,0,0,3,0
1773806925752,387,0,50,3.769,6.592828,0,0,1,0,0,3,0,0,0,0,3,0
1773806945846,441,0,54,8.125,6.2331986,0,0,1,0,0,3,0,0,0,0,3,0
1773806994045,496,0,55,3.689,5.9868946,0,0,1,0,0,3,0,0,0,0,3,0
1773807010099,549,0,53,12.142,5.934563,0,0,1,0,0,3,0,0,0,0,3,0
1773807056325,579,0.1,30,0,6.0030823,0,0,1,0,0,3,0,0,0,30000,3,0
1773807060330,601,0,22,1.492,5.915478,0,0,1,0,0,3,0,0,0,0,3,0
1773807084440,652,0,51,11.432,5.8666625,0,0,1,0,0,3,0,0,0,0,3,0
1773807118613,670,0.1,18,0,5.890337,0,0,1,0,0,3,0,0,0,30000,3,0
1773807128660,716,0,46,2.692,5.759288,0,0,1,0,0,3,0,0,0,0,3,0
1773807152727,770,0,54,1.744,5.668043,0,0,1,0,0,3,0,0,0,0,3,0
1773807182844,832,0,62,3.407,5.53031,0,0,1,0,0,3,0,0,0,0,3,0
1773807208965,886,0,54,1.957,5.438613,0,0,1,0,0,3,0,0,0,0,3,0
1773807249124,948,0,62,1.417,5.36646,0,0,1,0,0,3,0,0,0,0,3,0
1773807259157,998,0,50,2.131,5.2741957,0,0,1,0,0,3,0,0,0,0,3,0
1773807269220,1051,0,53,3.629,5.1599727,0,0,1,0,0,3,0,0,0,0,3,0
1773807339605,1106,0,55,2.947,5.0616684,0,0,1,0,0,3,0,0,0,0,3,0
1773807355680,1162,0,56,19.793,5.792448,0,0,1,0,0,3,0,0,0,0,3,0
1773807385803,1162,0.35,0,0,5.7734346,0,0,1,0,0,3,0,0,0,30000,3,0
1773807407900,1216,0,54,2.704,5.6814637,0,0,1,0,0,3,0,0,0,0,3,0
1773807454122,1268,0,52,5.621,5.5761466,0,0,1,0,0,3,0,0,0,0,3,0
1773807474160,1321,0,53,11.739,5.61201,0,0,1,0,0,3,0,0,0,0,3,0
1773807532415,1371,0,50,3.265,5.5275135,0,0,1,0,0,3,0,0,0,0,3,0
1773807548490,1422,0,51,3.101,5.448643,0,0,1,0,0,3,0,0,0,0,3,0
1773807616818,1477,0,55,2.697,5.3783374,0,0,1,0,0,3,0,0,0,0,3,0
1773807661025,1527,0,50,1.802,5.3251114,0,0,1,0,0,3,0,0,0,0,3,0
1773807679084,1583,0,56,3.806,5.247942,0,0,1,0,0,3,0,0,0,0,3,0
1773807727328,1635,0,52,3.012,5.1809163,0,0,1,0,0,3,0,0,0,0,3,0
1773807749414,1690,0,55,3.235,5.1141334,0,0,1,0,0,3,0,0,0,0,3,0
1773807801659,1742,0,52,10.047,5.113655,0,0,1,0,0,3,0,0,0,0,3,0
1773807821734,1795,0,53,3.182,5.0528903,0,0,1,0,0,3,0,0,0,0,3,0
1773807869965,1846,0,51,2.85,4.9975147,0,0,1,0,0,3,0,0,0,0,3,0
1773807920161,1881,0.1,35,0,4.993848,0,0,1,0,0,3,0,0,0,30000,3,0
1773807930214,1906,0,25,24.342,5.7994237,0,0,1,0,0,3,0,0,0,0,3,0
1773807952329,1956,0,50,5.042,5.728379,0,0,1,0,0,3,0,0,0,0,3,0
1773808000530,2012,0,56,1.188,5.6939316,0,0,1,0,0,3,0,0,0,0,3,0
1773808050738,2069,0,57,3.161,5.6355186,0,0,1,0,0,3,0,0,0,0,3,0
1773808070831,2122,0,53,2.706,5.582799,0,0,1,0,0,3,0,0,0,0,3,0
1773808123027,2172,0,50,1.258,5.5489984,0,0,1,0,0,3,0,0,0,0,3,0
1773808151147,2226,0,54,13.441,5.6250553,0,0,1,0,0,3,0,0,0,0,3,0
1773808201334,2276,0,50,4.299,5.566321,0,0,1,0,0,3,0,0,0,0,3,0
1773808253554,2332,0,56,1.869,5.5279803,0,0,1,0,0,3,0,0,0,0,3,0
1773808281663,2386,0,54,3.679,5.474896,0,0,1,0,0,3,0,0,0,0,3,0
1773808319832,2395,0.1,9,0,5.465913,0,0,1,0,0,3,0,0,0,30000,3,0
1773808335918,2442,0,47,6.972,5.4192753,0,0,1,0,0,3,0,0,0,0,3,0
1773808386091,2497,0,55,16.482,5.593957,0,0,1,0,0,3,0,0,0,0,3,0
1773808408165,2548,0,51,7.025,5.546396,0,0,1,0,0,3,0,0,0,0,3,0
1773808454392,2598,0,50,1.935,5.5129485,0,0,1,0,0,3,0,0,0,0,3,0
1773808472489,2653,0,55,4.443,5.4635105,0,0,1,0,0,3,0,0,0,0,3,0
1773808522689,2704,0,51,9.42,5.4436107,0,0,1,0,0,3,0,0,0,0,3,0
1773808533298,2754,0,50,1.058,5.423659,0,0,1,0,0,3,0,0,0,0,3,0
1773808581527,2795,0.1,41,0,5.4187756,0,0,1,0,0,3,0,0,0,30000,3,0
1773808597563,2814,0,19,2.312,5.3845963,0,0,1,0,0,3,0,0,0,0,3,0
1773808613635,2867,0,53,6.558,5.3430653,0,0,1,0,0,3,0,0,0,0,3,0
1773808657831,2923,0,56,3.425,5.303187,0,0,1,0,0,3,0,0,0,0,3,0
1773808679927,2977,0,54,5.507,5.2605753,0,0,1,0,0,3,0,0,0,0,3,0
1773808722080,3031,0,54,1.231,5.240408,0,0,1,0,0,3,0,0,0,0,3,0
1773808732094,3084,0,53,48.755,7.516481,0,0,1,0,0,3,0,0,0,0,3,0
1773808786313,3137,0,53,2.365,7.4942927,0,0,1,0,0,3,0,0,0,0,3,0
1773808814424,3196,0,59,4.284,7.4752827,0,0,1,0,0,3,0,0,0,0,3,0
1773808862616,3248,0,52,10.509,7.4509406,0,0,1,0,0,3,0,0,0,0,3,0
1773808914864,3305,0,57,1.816,7.4455905,0,0,1,0,0,3,0,0,0,0,3,0
1773808932900,3355,0,50,4.857,7.2398815,0,0,1,0,0,3,0,0,0,0,3,0
1773808975047,3400,0.1,45,0,7.230555,0,0,1,0,0,3,0,0,0,30000,3,0
1773808979073,3407,0,7,35.451,8.133113,0,0,1,0,0,3,0,0,0,0,3,0
1773808995146,3464,0,57,1.052,8.150807,0,0,1,0,0,3,0,0,0,0,3,0
1773809047380,3519,0,55,5.951,8.145505,0,0,1,0,0,3,0,0,0,0,3,0
1773809067458,3571,0,52,1.137,8.16172,0,0,1,0,0,3,0,0,0,0,3,0
1773809115664,3626,0,55,6.988,8.123185,0,0,1,0,0,3,0,0,0,0,3,0
1773809137703,3679,0,53,42.859,9.311322,0,0,1,0,0,3,0,0,0,0,3,0
1773809183854,3733,0,54,1.376,9.312268,0,0,1,0,0,3,0,0,0,0,3,0
1773809205924,3784,0,51,10.153,9.302594,0,0,1,0,0,3,0,0,0,0,3,0
1773809244072,3806,0.1,22,0,9.302593,0,0,1,0,0,3,0,0,0,30000,3,0
1773809248095,3834,0,28,1.404,9.311715,0,0,1,0,0,3,0,0,0,0,3,0
1773809264159,3886,0,52,3.198,9.302448,0,0,1,0,0,3,0,0,0,0,3,0
1773809324364,3939,0,53,3.512,9.30195,0,0,1,0,0,3,0,0,0,0,3,0
1773809378556,3998,0,59,7.612,9.287309,0,0,1,0,0,3,0,0,0,0,3,0
1773809392613,4052,0,54,3.475,9.273661,0,0,1,0,0,3,0,0,0,0,3,0
1773809410695,4103,0,51,4.835,9.26026,0,0,1,0,0,3,0,0,0,0,3,0
1773809456895,4154,0,51,2.946,9.263889,0,0,1,0,0,3,0,0,0,0,3,0
1773809491023,4204,0,50,2.875,9.2643175,0,0,1,0,0,3,0,0,0,0,3,0
1773809511088,4254,0,50,24.24,9.380221,0.08,0.08,1,0,0,3,0,0,0,0,3,1
1773809527133,4317,0,63,12.187,9.370011,0.15873016,0.078730166,1,0,0,3,0,0,0,0,3,2
1773809541183,4367,0,50,6.055,9.356936,0.2,0.04126984,1,0,0,3,0,0,0,0,3,2
1773809569296,4418,0,51,2.364,9.37175,0.19607843,-0.0039215684,1,0,0,3,0,0,0,0,3,2
1773809591364,4471,0,53,8.907,9.35449,0.18867925,-0.0073991865,1,0,0,3,0,0,0,0,3,2
1773809607434,4521,0,50,13.67,9.384639,0.2,0.011320755,1,0,0,3,0,0,0,0,3,2
1773809639582,4574,0,53,2.264,9.390384,0.18867925,-0.011320755,1,0,0,3,0,0,0,0,3,2
1773809649630,4629,0,55,3.139,9.387526,0.18181819,-0.006861061,1,0,0,3,0,0,0,0,3,2
1773809659677,4680,0,51,2.802,9.380014,0.19607843,0.014260247,1,0,0,3,0,0,0,0,3,2
1773809711834,4734,0,54,4.362,9.377475,0.18518518,-0.0108932555,1,0,0,3,0,0,0,0,3,2
1773809727922,4785,0,51,8.352,9.366889,0.19607843,0.0108932555,1,0,0,3,0,0,0,0,3,2
1773809739969,4842,0,57,1.343,9.381426,0.1754386,-0.020639837,1,0,0,3,0,0,0,0,3,2
1773809774124,4861,0.1,19,0,9.411185,0,-0.1754386,1,0,0,3,0,0,0,30000,3,2
1773809782138,4894,0,33,3.77,9.408008,0.1923077,0.1923077,1,0,0,3,0,0,0,0,3,2
1773809800230,4945,0,51,5.798,9.396079,0.19607843,0.0037707388,1,0,0,3,0,0,0,0,3,2
1773809826297,4997,0,52,3.781,9.365089,0.1923077,-0.0037707388,1,0,0,3,0,0,0,0,3,2
1773809842353,5054,0,57,3.28,9.110914,0.1754386,-0.016869098,1,0,0,3,0,0,0,0,3,2
1773809858428,5107,0,53,5.249,9.110429,0.18867925,0.01324065,1,0,0,3,0,0,0,0,3,2
1773809886589,5159,0,52,2.819,9.097765,0.1923077,0.0036284477,1,0,0,3,0,0,0,0,3,2
1773809908685,5214,0,55,5.799,9.088333,0.18181819,-0.0104895085,1,0,0,3,0,0,0,0,3,2
1773809918717,5269,0,55,2.209,9.091852,0.18181819,0,1,0,0,3,0,0,0,0,3,2
1773809940815,5328,0,59,3.609,9.075035,0.16949153,-0.012326658,1,0,0,3,0,0,0,0,3,2
1773809962921,5380,0,52,75.17,12.415355,0.1923077,0.022816166,1,0,0,3,0,0,0,0,3,2
1773809989029,5430,0,50,1.591,12.431051,0.2,0.0076923072,1,0,0,3,0,0,0,0,3,2
1773810009137,5481,0,51,2.042,12.429839,0.19607843,-0.0039215684,1,0,0,3,0,0,0,0,3,2
1773810041265,5533,0,52,9.566,12.422741,0.1923077,-0.0037707388,1,0,0,3,0,0,0,0,3,2
1773810055308,5588,0,55,3.818,12.395106,0.18181819,-0.0104895085,1,0,0,3,0,0,0,0,3,2
1773810065331,5642,0,54,2.183,12.413639,0.18518518,0.0033669919,1,0,0,3,0,0,0,0,3,2
1773810075371,5693,0,51,2.002,12.381828,0.19607843,0.0108932555,1,0,0,3,0,0,0,0,3,2
1773810107504,5747,0,54,5.994,12.382959,0.18518518,-0.0108932555,1,0,0,3,0,0,0,0,3,2
1773810121556,5798,0,51,11.423,12.373798,0.19607843,0.0108932555,1,0,0,3,0,0,0,0,3,2
1773810133594,5853,0,55,2.994,12.380728,0.18181819,-0.014260247,1,0,0,3,0,0,0,0,3,2
1773810179774,5906,0,53,3.455,12.388338,0.18867925,0.006861061,1,0,0,3,0,0,0,0,3,2
1773810207891,5956,0,50,5.092,12.366139,0.2,0.011320755,1,0,0,3,0,0,0,0,3,2
1773810248043,6008,0,52,3.636,12.34004,0.1923077,-0.0076923072,1,0,0,3,0,0,0,0,3,2
1773810270126,6060,0,52,17.234,12.380303,0.1923077,0,1,0,0,3,0,0,0,0,3,2
1773810298247,6112,0,52,3.19,12.392432,0.1923077,0,1,0,0,3,0,0,0,0,3,2
1773810314319,6175,0,63,2.068,12.400889,0.15873016,-0.03357753,1,0,0,3,0,0,0,0,3,2
1773810324367,6227,0,52,3.186,12.410584,0.1923077,0.03357753,1,0,0,3,0,0,0,0,3,2
1773810334415,6280,0,53,1.287,12.410135,0.18867925,-0.0036284477,1,0,0,3,0,0,0,0,3,2
1773810370575,6332,0,52,7.58,11.277946,0.1923077,0.0036284477,1,0,0,3,0,0,0,0,3,2
1773810384630,6384,0,52,3.617,11.270968,0.1923077,0,1,0,0,3,0,0,0,0,3,2
1773810406692,6435,0,51,14.288,11.30124,0.19607843,0.0037707388,1,0,0,3,0,0,0,0,3,2
1773810446858,6491,0,56,2.953,11.305297,0.17857143,-0.017507002,1,0,0,3,0,0,0,0,3,2
1773810468934,6549,0,58,1.48,11.30781,0.1724138,-0.0061576366,1,0,0,3,0,0,0,0,3,2
1773810503062,6567,0.1,18,0,11.338565,0,-0.1724138,1,0,0,3,0,0,0,30000,3,2
1773810513096,6600,0,33,3.775,11.311891,0.19607843,0.19607843,1,0,0,3,0,0,0,0,3,2
1773810535193,6653,0,53,2.458,10.742769,0.18867925,-0.0073991865,1,0,0,3,0,0,0,0,3,2
1773810561295,6708,0,55,2.389,10.733406,0.18181819,-0.006861061,1,0,0,3,0,0,0,0,3,2
1773810579339,6763,0,55,3.554,10.739589,0.18181819,0,1,0,0,3,0,0,0,0,3,2
1773810597418,6815,0,52,5.933,10.718575,0.1923077,0.0104895085,1,0,0,3,0,0,0,0,3,2
1773810635563,6846,0.1,31,0,10.749423,0,-0.1923077,1,0,0,3,0,0,0,30000,3,2
1773810641602,6873,0,27,8.369,9.727695,0.1724138,0.1724138,1,0,0,3,0,0,0,0,3,2
1773810665688,6924,0,51,16.278,9.793955,0.19607843,0.023664638,1,0,0,3,0,0,0,0,3,2
1773810691798,6982,0,58,41.264,10.709107,0.1724138,-0.023664638,1,0,0,3,0,0,0,0,3,2
1773810715895,7038,0,56,1.433,10.696667,0.17857143,0.0061576366,1,0,0,3,0,0,0,0,3,2
1773810727932,7091,0,53,2.965,10.686397,0.18867925,0.010107815,1,0,0,3,0,0,0,0,3,2
1773810774159,7142,0,51,13.085,10.70612,0.19607843,0.0073991865,1,0,0,3,0,0,0,0,3,2
1773810796242,7201,0,59,5.448,10.6993685,0.16949153,-0.026586905,1,0,0,3,0,0,0,0,3,2
1773810840408,7254,0,53,3.572,10.7067995,0.18867925,0.019187719,1,0,0,3,0,0,0,0,3,2
1773810856483,7306,0,52,10.39,10.707385,0.1923077,0.0036284477,1,0,0,3,0,0,0,0,3,2
1773810906640,7360,0,54,3.629,10.712114,0.18518518,-0.0071225166,1,0,0,3,0,0,0,0,3,2
1773810928711,7414,0,54,1.535,10.721697,0.18518518,0,1,0,0,3,0,0,0,0,3,2
1773810966870,7428,0.1,14,0,10.744412,0,-0.18518518,1,0,0,3,0,0,0,30000,3,2
1773810976900,7466,0,38,1.996,10.533726,0.1923077,0.1923077,1,0,0,3,0,0,0,0,3,2
1773810992984,7518,0,52,8.47,10.512409,0.1923077,0,1,0,0,3,0,0,0,0,3,2
1773811039174,7575,0,57,3.625,10.518106,0.1754386,-0.016869098,1,0,0,3,0,0,0,0,3,2
1773811057253,7627,0,52,4.457,10.508759,0.1923077,0.016869098,1,0,0,3,0,0,0,0,3,2
1773811103444,7686,0,59,4.207,10.5076275,0.16949153,-0.022816166,1,0,0,3,0,0,0,0,3,2
1773811121496,7739,0,53,10.911,10.483172,0.18867925,0.019187719,1,0,0,3,0,0,0,0,3,2
1773811169723,7791,0,52,3.216,10.4780855,0.1923077,0.0036284477,1,0,0,3,0,0,0,0,3,2
1773811179753,7842,0,51,1.888,10.485188,0.19607843,0.0037707388,1,0,0,3,0,0,0,0,3,2
1773811189794,7893,0,51,4.619,10.478106,0.19607843,0,1,0,0,3,0,0,0,0,3,2
1773811203857,7945,0,52,7.516,10.476109,0.1923077,-0.0037707388,1,0,0,3,0,0,0,0,3,2
1773811246051,8004,0,59,26.626,10.770637,0.16949153,-0.022816166,1,0,0,3,0,0,0,0,3,2
1773811256088,8059,0,55,1.654,10.7683,0.18181819,0.012326658,1,0,0,3,0,0,0,0,3,2
